,p1k_00001,p1k_00002,p1k_00106,p1k_00107
b0410,124.9424645566987,118.15111402047094,205.5713220332101,201.22641151463472
b0411,687.8474171192125,709.2325099068082,466.40228519786797,476.0322620050323
b0412,16.16987442730221,15.821572437172472,6.6532955409691015,9.632609760326758
b0413,158.51902261971634,156.6265105343022,174.66923895485496,175.46958675157634
b0414,133.50084413720657,152.33711524097814,116.14288241974272,125.1184581382529
b0415,411.31424295485743,384.9330087184606,409.0743164857003,420.85217030291824
b0416,450.39094485863353,478.0031949777855,500.78363038451397,513.893851910179
b0417,52.28165888034446,63.14489820519436,47.94663093940885,62.33696408990619
b0418,95.37999024051551,84.37134493141818,93.46569401110966,95.07364819997115
b0419,111.08042000396992,123.36348161083869,95.05692200293558,102.03298905467699
b0420,137.30901659261272,141.96604210488064,142.5126385224106,152.3175989637865
b0421,181.1809575199519,190.2529529494395,181.8602308421571,204.0935032945102
b0422,312.6532023713589,304.6363797757544,297.48394375122257,320.05317936790095
b0423,112.56751352497824,116.82230317763194,89.06500129186955,94.5505111208692
b0424,79.92169209760839,76.75365856590429,53.894184463771495,49.57140302384535
b0425,82.75600956214703,82.45161001365926,45.98833082360178,50.23098431849562
b0426,589.1818659302627,627.810172463976,493.1676366396575,464.5179521302113
b0427,17.90153311122925,27.75212386952774,22.827933194472756,21.76020322053612
b0428,385.8288490908167,450.98069326560454,486.70374283319865,523.637745527403
b0429,431.610535548427,411.79335398784775,573.8124613938592,594.6674645879039
b0430,649.5970798818379,743.2083147788427,810.706352780598,829.1986175813964
b0431,1073.8946832823942,1169.9566582882514,1155.9069813595218,1198.4256317090242
b0432,1694.6492768532612,1898.2257600073017,1729.4915384570047,1862.4603926457091
b0433,71.5637016022983,71.15393659399423,76.45081265077049,74.97005154781799
b0434,369.7160129706381,358.6760289395276,402.13207492983065,393.38707242521053
b0435,593.483774606671,509.87981294806787,265.5742312309664,266.02197691229713
b0436,1650.517385804067,1726.9601291771155,1701.2501811378775,1613.5152633549349
b0437,762.4110046229558,842.7299247726248,534.4536645409889,507.423139349642
b0438,714.1625672582207,709.3621799560653,472.01396187451087,488.52062268642953
b0439,226.31789044015954,240.91830338892146,161.48157679018203,153.05316186327948
b0440,2358.029022981444,1863.5708193310154,3275.189983603272,3420.5919103069627
b0441,258.1972430764282,282.64550493743315,274.8369386225793,270.856429649055
b0442,15.380921112401959,16.46403977954731,22.336631547719083,22.105191937010247
b0443,19.016699097028454,12.283339919150714,24.25927307699358,25.28882287545946
b0444,52.162296390733545,52.02901284601549,60.827462104746644,52.290392383613266
b0445,6.602091626476463,7.616773405386366,15.357575971594764,14.486199039699203
b0446,32.231093785138974,34.59284959803907,24.70656678269023,23.767322450902636
b0447,49.077393146213865,54.40125361454869,33.72260477522012,29.864453675308077
b0448,13.635014024054694,14.260416957898222,16.22085256253847,15.253146753197836
b0449,14.978424797721535,16.57949374860021,12.375115875959763,12.289856462839685
b0450,22.205495403405056,31.987579527853832,3.16125988700615,6.789919912977677
b0451,22.56300117899529,31.899869103518295,10.48804845604769,9.197325427710927
b0452,63.71609891777602,68.39425793065817,52.48241541547723,53.00462692413858
b0453,300.92879200927104,247.18554207450566,109.04602115469943,94.98578437836407
b0454,51.58212445865755,63.20784966399092,45.774100658509674,34.342144587283656
b0456,18.00117368618639,19.36995736054457,13.073139624616298,12.782241685602783
b0457,22.01853677834331,16.803465767993888,14.8565882165996,13.971324446622221
b0458,178.8265014002016,168.8047451543394,139.44452666006077,156.4911573855361
b0459,77.32048623776666,71.68440115005976,51.65844393941932,54.114255124692235
b0460,443.75507138904175,352.7585511242789,221.8037841475612,225.06196925405214
b0461,219.00038320213972,224.43520434368162,90.87383117477987,88.34383684192443
b0462,165.15307851241053,184.2581562633401,176.064795367381,173.4444933106294
b0463,187.5003123865434,196.23139062977705,180.7918432239392,171.65443438561562
b0464,34.02285588339851,31.878275904008607,37.7464210029879,34.31884467479733
b0465,47.33068386087883,49.8625991171561,37.70960650227577,38.09764644203234
b0466,40.214641364936675,36.510017293151186,33.41222774965498,40.3768164409182
b0467,53.87644075796246,46.00157822573121,43.553897328318165,52.11413673584301
b0468,86.3581855221349,83.04799022266396,53.33336441715966,73.6956611149533
b0469,298.71046819301824,311.8301230312721,268.2288221298012,292.5728146906344
b0470,97.04959154950572,106.76768445017798,102.4432969450947,109.7048473539572
b0471,695.0428631211112,676.3078939733942,670.7613405100166,616.9718148692143
b0472,351.08109891716816,351.4072862564559,288.9486491440973,289.0610557298227
b0473,175.4894682964129,169.21002552440177,88.59442243617939,72.90327841523643
b0474,907.1318060322621,933.5957420620741,719.4681271801553,724.6810801735734
b0475,37.62990849285038,45.67249634880961,34.09555443681291,29.534745495036816
b0476,5.179455198953557,7.513386325036963,13.592715812732502,13.395178155504595
b0477,101.05071293086537,91.84601721779065,85.12103760856228,85.2266970645774
b0478,62.20895626648957,76.16843977986139,66.60654529631417,65.81162811256907
b0479,19.89483431299642,16.568113548385988,20.60179525158281,16.07050713982153
b0480,89.49421171497313,97.98916899601319,85.43622678642822,73.58021883880747
b0481,119.76618522559289,136.99950639650856,64.8539731085859,64.89267091673882
b0482,48.94544833401699,52.28124235226587,27.57262234637471,25.689092464716875
b0483,207.77304670764684,214.54765539708367,100.97406851314305,109.3261002919889
b0484,179.59037302583224,194.00216738331753,224.65114192143582,217.9932837738858
b0485,28.235892409003284,27.539431348630284,5.449925233639002,6.522299014994196
b0486,26.729670049866648,25.95337237320711,9.121857538872638,7.641279946583597
b0487,120.64714878612718,148.7389273614537,86.89683751027887,96.01216003192039
b0488,36.32959949095446,40.77848482159338,31.860342701729333,30.933507533686
b0489,48.89528178459954,49.49705683697261,39.043353509754716,39.48593823811129
b0490,44.15071739572576,43.054572220735125,29.096378536259135,26.511834618150793
b0491,22.647434625451535,21.201518200058665,21.664969538011515,22.703848822558882
b0492,198.28983845464603,237.95013816999506,166.24285318956603,158.10871506049756
b0493,66.22014038031732,67.07951040539398,48.78919163436644,49.91812197918046
b0494,78.85651789695544,79.9833793982015,60.205422357429526,52.65218027653309
b0495,22.41438471207905,30.125360675886167,26.595357279439984,25.463359761535546
b0496,11.660639348300796,13.945861017505834,13.388091091134378,12.835621226892362
b0497,6.779578317180517,5.4986640216235925,5.4782657853128045,5.900079822884478
b0498,6.436689690776361,5.066894875105737,4.3092461694013435,6.651644388291148
b0499,1.9405243763664568,2.407111307206845,2.8892025603940508,2.207760192948872
b0501,2.0214554457749982,2.018794439439272,1.4973978965963923,2.499070404501144
b0502,31.1100535912937,29.911030910920708,23.649655038662452,22.105191937010247
b0503,14.43532630103312,12.877561465061191,11.817155082387893,16.124182921511565
b0504,3.3444624628043558,2.3490508894574216,3.502818220220367,2.3233433462964657
b0505,6.537994466202451,6.69617884664095,6.814818268321084,4.809749320235504
b0506,202.59725080096067,232.4167847027498,169.65110786254021,181.70350692431586
b0507,3.814447945751053,4.649250787270049,3.80951657146707,2.7898552932935554
b0508,1.4303171380291737,1.6437941697274718,1.6286290024230756,2.5788150335333793
b0509,3.662679079500306,1.8536315177236433,2.3892057301780434,1.8373646979948848
b0511,1.2297982235909413,1.1718996802288877,1.3357008480975332,1.5058718692132138
b0512,4.436850090164665,2.652735912005474,4.496575744491379,5.233241278803591
b0513,3.182818383654279,2.9209987301857807,2.5943856551606177,3.0728313523662054
b0514,4.938753590327954,4.710243098093005,5.688387506003203,5.174767190014445
b0515,28.650339746675446,27.093321703533032,26.012596141496992,24.25498129768371
b0516,9.656476789082243,11.320239302383587,9.891591040845945,9.833316834387894
b0517,2.4329560685048963,1.7146115275907023,2.6281491148065244,2.285155438272272
b0518,1.4009069739520168,1.2998969244158127,1.3660407188255466,1.4412731231246834
b0520,1.6146257644931565,3.452098380230204,3.24469087556817,2.202685569658986
b0521,2.1220013954733488,2.119078455233039,2.6390762909748813,2.6466299091010153
b0522,266.4814987585642,304.9775441387655,263.97352285138777,254.04369258162416
b0523,315.03279059936335,282.0104744382906,265.8136648822078,282.1878862332446
b0524,125.16970632035968,132.45689238779164,80.38071414440203,76.84404686251938
b0525,1289.454266361032,1143.9453451016082,850.1044323845887,853.5218439512178
b0526,155.03071540157217,179.65288198975395,146.98717983298238,149.60716112811835
b0527,5.163441961713558,3.8748739630262774,4.508942058646649,4.525112876831404
b0528,88.90591215980129,63.23494762172238,77.8211202381155,85.66228845442946
b0529,382.7910631387102,399.68234849630153,283.3909148862218,282.99439303244344
b0530,3.463030687565086,2.3818454952796926,2.124412372837175,2.8073506911887565
b0531,1.2412383956099633,1.3609149133662732,1.1762066138835685,1.177018655522171
b0532,2.219810273278399,2.6328489218043565,2.219236089107032,2.601733316217099
b0533,2.1892758691716105,2.2709046485675315,1.9927738511374764,1.4986745045759322
b0534,1.0,1.0,1.9465983226109558,2.6641811956984904
b0535,3.6410459381160876,3.7658740012076843,3.1219952926081507,2.7441790739781022
b0537,53.27909596566324,49.561659681478645,41.91354090295541,47.68775789703392
b0539,2.2665015753799382,2.894803293266243,5.1628812591173014,1.9293479406486074
b0540,1.5572606932286353,1.0,1.0,1.0
b0541,2.3497663843058016,1.8654464870283982,1.9859034429813447,2.273431779900465
b0543,37.14663955120646,44.56340545720216,25.935617085414876,31.9447746663232
b0544,2.3137776650319064,1.8189719542220326,2.4394245614554904,2.20504840954505
b0545,10.691490314812013,9.155892441577775,7.857693284230504,8.556002819967668
b0546,21.111664119735792,20.118992640665258,18.444454801285726,13.913045071121866
b0547,1.0,2.096991379955399,1.0,1.2690217719818688
b0549,1.5744960353024298,1.0,1.8392521213171003,1.4215598905953197
b0550,1.0,1.0,1.0,1.0
b0551,1.4353599164541113,3.605354527893071,3.5439829938601113,4.833560253815136
b0552,205.16453710619916,204.63266542013025,545.6374918416977,508.9448489331471
b0554,9.513705032626607,2.1579353462676343,8.914613753092139,10.086957639925137
b0555,6.706886617761181,4.01342210458016,6.884876319989661,8.636328864018683
b0556,2.8092879650905194,2.0827447395139456,3.907409133899759,3.920807813750392
b0557,490.59332311860965,384.67833221978395,507.30453354608625,502.1271690148229
b0558,1.4067596295847893,1.0,1.0,1.2984767104586081
b0559,12.306738704246708,15.499364331570412,8.078909194406801,9.889415081568348
b0560,1.3061871939170593,1.0,1.4472937126690297,1.0
b0561,1.8892457875227862,1.0,1.6495275721369267,1.0
b0562,9.42271887614394,9.400776743134271,8.830030095271438,9.053402915619722
b0563,1.8988075693394275,2.3446991119723704,10.191164363723848,4.957223488929109
b0564,42.014387031823276,38.01687714165691,13.862378014783902,15.230175666396555
b0565,3785.816501553659,4212.5637971225615,3251.9222743790374,3191.0364881941023
b0566,7.362425237381866,7.564672826690111,5.166523326322131,5.346713989285699
b0567,9.443343833284409,9.421347971122103,7.989529029518468,8.159421170432715
b0568,12.921217651609979,13.030375708261875,10.40580593674673,10.036525482999084
b0569,7.125385636077683,7.370196596296429,5.746949500488379,6.316966502760719
b0570,59.27487084147078,63.22518258182988,49.573679444546286,53.28306711319592
b0571,115.38508963885172,131.54197433792172,103.47342020775609,108.60870893557924
b0572,274.39842300546854,288.7949700982219,230.46948771715162,254.11541944937963
b0573,567.2973529181202,606.3811170988187,486.51113271640685,530.3766810583319
b0574,231.0066194250656,242.3273488437256,174.48966365725988,209.06460360813475
b0575,71.93375615666758,82.78028870410085,63.37613261082071,68.46285680528392
b0576,52.355397203890185,53.49306903232137,46.137685185546864,45.72208566126519
b0577,40.38332782338925,39.07825850661762,28.396739921723878,28.81788595636929
b0578,312.8614888059051,304.2728280753247,241.30136593207965,231.52944609400845
b0579,39.056827826669405,30.146079926088348,36.40893401764716,34.24496697802992
b0580,37.25551497474332,30.129747030580756,35.818851569417696,26.61865166410763
b0581,42.6825022461403,45.92664969287792,24.46193430416419,22.487122352092577
b0582,53.87217359345214,60.10151946574751,37.973467111381176,35.388378777309086
b0583,12.03753063868904,11.069003012472798,5.91590916521413,7.518904393741293
b0584,48.594688372588045,59.259494062612774,21.161150358657974,25.688059611966125
b0585,38.66026131421257,42.16590099618596,13.180666700102073,21.70058803896942
b0586,43.50512395878177,45.06955173926578,16.130211061921848,16.16833733147209
b0587,1.5896938556024174,1.4411182272726422,1.3230454594111227,1.216356134120243
b0588,37.26292009856113,37.781475708237004,20.005049412027915,24.90337570869432
b0589,19.35088083559789,19.135156602674716,15.018806587452216,17.060030880737667
b0590,32.106790930976246,30.366622986843034,21.16960844116775,24.680340354270594
b0591,31.468929996913275,32.78907395732871,23.84094082041933,27.476387367098667
b0592,49.738474429149086,48.30474431070597,29.326732255795406,38.68666132883062
b0593,103.0696881873407,95.85617304896651,41.288383731606,59.93772908162187
b0594,71.56559988015798,83.43982153242125,32.38052765337741,37.17015262566989
b0595,59.25907246465466,64.2572792006236,25.621485756604912,29.452344650792856
b0596,60.08306144334644,59.259494062612774,28.789693745604986,27.111318047031432
b0597,48.649827382965874,64.43471895314137,31.380318627203035,29.446128262446003
b0598,93.95616408233965,114.89333301110362,1127.2524341915978,1123.0645219159248
b0599,63.02019835028197,58.6479547733606,105.842935465354,86.83795522063441
b0600,69.68562034468653,70.36840585170619,73.25700531628374,61.96714604266284
b0601,11.614489390382294,12.116179326358202,6.233336442972694,6.062733541242572
b0602,4.149139052804283,4.892028388953057,2.7001557106842053,4.215041524634784
b0603,3.0365008730721503,3.492830910708739,3.2988816408524078,3.717030525130678
b0604,54.26427510885432,58.924669356377144,38.924758517829204,43.86197489437347
b0605,4289.239591478778,4830.772979258047,3727.772701628097,3368.4428336488377
b0606,279.7371015468529,271.07843737813283,227.6776569607914,205.61321856709532
b0607,167.0091296056834,145.58806670675864,127.0961640405793,123.10202177512731
b0608,15.302574693526852,14.121398112606535,8.588830619968647,9.514897354677977
